Timestamp,Total_CPU_%,Total_RAM_%,Free_RAM_%,PID,Process_Name,CPU_Usage_%,CPU_Affinity,CPU_Time_s,Context_Switches,Memory_Usage_%,VMS_MB,User_Priority,Thread_Count,Throttle,Prioritize,Reduce_Switching,Balance_Load,Boost_Parallel,Handle_Burst,Swap_Out,Optimize_Memory,Increase_VMS,Reduce_VMS,Prioritize_RAM
1970-01-01 00:08:10,21.4,50.1,49.9,20488,Code.exe,0.0,8,1149.0961985537342,912193,0.565055339,108.3789063,32,26,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:00:17,28.2,66.2,33.8,20015,TextInputHost.exe,0.0,8,724.4024431713611,280553,1.337597656,217.0664063,64,21,0,0,0,0,0,0,0,0,0,0,0
1742757601,32.3,73.6,26.4,6272,ipf_helper.exe,0.0,12,367.640625,2478243,1.262792969,390.203125,32,27,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:06:39,30.9,73.2,26.8,20397,chrome.exe,0.0,8,2562.0832623820143,1126094,0.631005859,115.5390625,32,26,0,0,0,0,0,0,0,0,0,0,0
1742757845,37.5,74.0,26.0,16236,chrome.exe,0.0,12,4223.0625,181320413,1.802392578,671.515625,64,80,0,0,0,0,0,0,0,0,0,0,0
1742757448,11.0,56.1,43.9,9332,nvcontainer.exe,0.0,12,610.5,46146,0.399690755,425.9882813,32,15,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:07:25,21.0,62.5,37.5,20443,NahimicSvc32.exe,0.0,8,2623.104757622204,32073,1.063378906,1096.210938,32,9,0,0,0,0,0,0,0,0,0,0,0
1742757504,69.03306421351654,63.36567340868883,20.50762418234423,22740,Code.exe,376.0321620910871,12,184.703125,1981111,4.240700843251448,1188.59605074229,0,21,0,0,0,0,0,0,0,0,0,0,0
1742757649,15.8,63.7,36.3,16236,chrome.exe,0.0,12,4217.765625,1135,0.183561198,14.5078125,32,7,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:01:58,20.3,63.8,36.2,20116,dllhost.exe,0.0,8,1201.5570650673512,2643,0.361848958,57.4921875,64,23,0,0,0,0,0,0,0,0,0,0,0
1742757364,15.8,63.7,36.3,35356,EpicGamesLauncher.exe,0.0,12,26.296875,2199409,0.342692057,178.9414063,128,68,0,0,0,0,0,0,0,0,0,0,0
1742757400,39.0,74.0,26.0,17304,chrome.exe,0.0,12,2.6875,1201984,0.633821615,116.2773438,32,26,0,0,0,0,0,0,0,0,0,0,0
1742757305,30.9,73.2,26.8,712,TextInputHost.exe,0.0,12,227.46875,2476545,1.254280599,388.4335938,32,27,0,0,0,0,0,0,0,0,0,0,0
1742757684,60.161909703015205,44.77512468561303,35.13497081746232,21072,python.exe,19.02555720219605,12,233.40625,1322956,4.96486414461936,346.1873112012568,0,15,0,0,0,0,0,0,0,0,0,0,0
1742757569,38.9,74.1,25.9,14388,Taskmgr.exe,0.0,12,179.84375,377120,0.413248698,428.5664063,32,12,0,0,0,0,0,0,0,0,0,0,0
1742757116,51.87619666529066,63.15331102222791,49.59967635354509,1648,chrome.exe,38.7276498405442,12,20.34375,1424960,1.588918395490928,422.03725566977664,0,18,0,0,0,0,0,0,0,0,0,0,0
1742757578,37.2,74.2,25.8,24488,chrome.exe,0.0,12,2126.890625,379155,0.039941406,12.28125,32,10,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:08:10,21.4,50.1,49.9,20488,Code.exe,0.0,8,1149.0961985537342,912193,0.565055339,108.3789063,32,26,0,0,0,0,0,0,0,0,0,0,0
1742757386,21.5,57.4,42.6,28156,chrome.exe,0.0,12,1039.734375,2183740,0.335758464,178.8007813,128,68,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:00:17,28.2,66.2,33.8,20015,TextInputHost.exe,0.0,8,724.4024431713611,280553,1.337597656,217.0664063,64,21,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:02:59,54.8,66.5,33.5,20177,NahimicSvc32.exe,0.0,8,794.9771278516498,2186458,0.342561849,178.8203125,128,68,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:05:45,89.35215328999632,59.10593871425442,37.28157439540978,20343,WindowsTerminal.exe,545.8355589765333,8,1163.5862101843702,1221779,9.232480647368895,722.942552148909,0,11,0,0,0,0,0,0,0,0,0,0,0
1742757158,17.7,63.6,36.4,28696,msedge.exe,0.0,12,1.875,92293,0.408268229,102.3867188,32,23,0,0,0,0,0,0,0,0,0,0,0
1742757694,15.8,51.8,48.2,22740,Code.exe,0.0,12,187.484375,926637,0.591764323,109.0859375,32,33,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:06:37,38.1,73.7,26.3,20395,NahimicSvc64.exe,57.3,8,2171.8334046440696,1984626,0.4859375,178.4492188,32768,38,0,0,0,0,0,0,0,0,0,0,0
1742757465,11.8,51.8,48.2,20308,Code.exe,0.0,12,9.6875,180984726,2.160953776,718.3789063,64,81,0,0,0,0,0,0,0,0,0,0,0
1742757670,39.3,74.1,25.9,1972,taskhostw.exe,0.0,12,3.28125,65109255,1.314339193,253.125,32,50,0,0,0,0,0,0,0,0,0,0,0
1742757465,48.3,56.4,43.6,10540,explorer.exe,14.2,12,664.375,181026118,2.292089844,744.9140625,64,81,0,0,0,0,0,0,0,0,0,0,0
1742757366,21.3,62.7,37.3,10540,explorer.exe,0.0,12,659.6875,2211449,0.341861979,178.6875,128,65,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:03:34,69.23475041478262,60.713908729014406,32.40336508640337,20212,Code.exe,343.49898027809445,8,1926.407156077148,2423047,6.037535055672322,723.6612756832405,0,27,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:06:52,16.1,63.4,36.6,20410,WinStore.App.exe,0.0,8,2214.605136931803,44225,0.39514974,38.06640625,32,33,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:06:41,12.2,65.8,34.2,20399,Discord.exe,0.0,8,2185.0237775533706,2204079,0.342057292,178.7773438,128,67,0,0,0,0,0,0,0,0,0,0,0
1742757116,51.87619666529066,63.15331102222791,49.59967635354509,1648,chrome.exe,38.7276498405442,12,20.34375,1424960,1.588918395490928,422.03725566977664,0,18,0,0,0,0,0,0,0,0,0,0,0
1742757601,32.3,73.6,26.4,6272,ipf_helper.exe,0.0,12,367.640625,2478243,1.262792969,390.203125,32,27,0,0,0,0,0,0,0,0,0,0,0
1742757465,11.8,51.8,48.2,20308,Code.exe,0.0,12,9.6875,180984726,2.160953776,718.3789063,64,81,0,0,0,0,0,0,0,0,0,0,0
1742757665,21.4,50.1,49.9,25992,chrome.exe,0.0,12,8685.21875,1045525,0.05139974,9.44921875,32,12,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:05:34,16.1,63.4,36.6,20332,conhost.exe,0.0,8,2460.846929297202,3543931,0.06936849,10.79296875,128,14,0,0,0,0,0,0,0,0,0,0,0
1742757806,39.1,74.0,26.0,17996,Discord.exe,0.0,12,20964.28125,19959756,0.228011068,42.4921875,32,26,0,0,0,0,0,0,0,0,0,0,0
1742757267,48.3,56.4,43.6,24488,chrome.exe,0.0,12,2099.0,8332113,1.215266927,299.3085938,32,222,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:07:25,22.0,62.7,37.3,20443,NahimicSvc32.exe,0.0,8,2623.104757622204,291640,1.036962891,257.28125,32,89,0,0,0,0,0,0,0,0,0,0,0
1742757416,37.1,74.1,25.9,27692,steamwebhelper.exe,0.0,12,1.140625,45986,0.21875,51.37890625,32,20,0,0,0,0,0,0,0,0,0,0,0
1742757378,15.5,65.7,34.3,35648,Riot Client.exe,0.0,12,3.265625,25708002,2.827115885,763.1445313,32,29,0,0,0,0,0,0,0,0,0,0,0
1742757392,22.1,62.6,37.4,33948,EpicWebHelper.exe,0.0,12,20.640625,19946876,0.22890625,42.6796875,32,26,0,0,0,0,0,0,0,0,0,0,0
1742757596,25.3,63.2,36.8,26092,Code.exe,0.0,12,343.53125,6610452,0.044954427,11.6171875,32,19,0,0,0,0,0,0,0,0,0,0,0
1742757788,28.4,56.2,43.8,32992,VALORANT-Win64-Shipping.exe,0.0,12,290.78125,115047,0.753662109,148.6992188,64,25,0,0,0,0,0,0,0,0,0,0,0
1742757345,21.0,62.5,37.5,35208,steam.exe,0.0,12,15.4375,2467204,1.190625,375.5195313,64,27,0,0,0,0,0,0,0,0,0,0,0
1742757670,39.3,74.1,25.9,1972,taskhostw.exe,0.0,12,3.28125,65109255,1.314339193,253.125,32,50,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:02:34,71.83541488552943,78.3402450240228,22.695609660625,20152,Code.exe,363.1398966275036,8,869.3436689936393,1902707,6.497576993644884,624.6935962372286,0,25,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:02:59,54.8,66.5,33.5,20177,NahimicSvc32.exe,0.0,8,794.9771278516498,2186458,0.342561849,178.8203125,128,68,0,0,0,0,0,0,0,0,0,0,0
1742757116,51.87619666529066,63.15331102222791,49.59967635354509,1648,chrome.exe,38.7276498405442,12,20.34375,1424960,1.588918395490928,422.03725566977664,0,18,0,0,0,0,0,0,0,0,0,0,0
1742757540,28.9,66.2,33.8,17996,Discord.exe,0.0,12,20956.10938,3420,0.363867188,57.69140625,64,23,0,0,0,0,0,0,0,0,0,0,0
1742757677,37.1,74.1,25.9,16236,chrome.exe,0.0,12,4218.578125,19959900,0.229720052,42.98828125,32,26,0,0,0,0,0,0,0,0,0,0,0
1742757759,56.47463109897931,56.79056435637226,59.621802829169305,33480,steam.exe,25.60055836622301,12,6.125,1781532,4.479939055334224,203.26748648737708,0,9,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:01:04,23.0,62.9,37.1,20062,msedge.exe,0.0,8,955.2005239928336,271851,0.40563151,426.5273438,32,12,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:01:58,20.3,63.8,36.2,20116,dllhost.exe,0.0,8,1201.5570650673512,2643,0.361848958,57.4921875,64,23,0,0,0,0,0,0,0,0,0,0,0
1742757587,39.3,74.1,25.9,10540,explorer.exe,0.0,12,666.859375,379431,0.039892578,12.29296875,32,10,0,0,0,0,0,0,0,0,0,0,0
1742757466,21.0,62.5,37.5,712,TextInputHost.exe,28.4,12,227.921875,25829184,2.91500651,784.3007813,32,29,0,0,0,0,0,0,0,0,0,0,0
1742757696,33.2,73.5,26.5,17996,Discord.exe,14.3,12,20961.95313,1219071,0.633821615,116.2773438,32,26,0,0,0,0,0,0,0,0,0,0,0
1742757665,21.4,50.1,49.9,25992,chrome.exe,0.0,12,8685.21875,1045525,0.05139974,9.44921875,32,12,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:03:28,37.5,74.0,26.0,20206,WinStore.App.exe,0.0,8,1495.995759723228,341220,0.41085612,428.2734375,32,14,0,0,0,0,0,0,0,0,0,0,0
1742757416,37.1,74.1,25.9,27692,steamwebhelper.exe,0.0,12,1.140625,45986,0.21875,51.37890625,32,20,0,0,0,0,0,0,0,0,0,0,0
1742757114,54.7,74.7,25.3,712,TextInputHost.exe,0.0,12,226.765625,633563,0.472802734,109.7109375,32,19,0,0,0,0,0,0,0,0,0,0,0
1742757640,51.80871742199127,64.61113898989127,59.99547118503354,35108,Discord.exe,15.542608391190118,12,1.59375,1690081,4.96563932949385,874.1533050631579,0,19,0,0,0,0,0,0,0,0,0,0,0
1742757746,24.2,64.5,35.5,22740,Code.exe,14.3,12,188.875,181142516,1.791715495,669.0078125,64,80,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:04:34,21.4,50.1,49.9,20272,ipf_helper.exe,0.0,8,1132.5380534011952,195066127,1.950960286,729.0117188,64,83,0,0,0,0,0,0,0,0,0,0,0
1742757465,11.8,51.8,48.2,20308,Code.exe,0.0,12,9.6875,180984726,2.160953776,718.3789063,64,81,0,0,0,0,0,0,0,0,0,0,0
1742757759,56.47463109897931,56.79056435637226,59.621802829169305,33480,steam.exe,25.60055836622301,12,6.125,1781532,4.479939055334224,203.26748648737708,0,9,0,0,0,0,0,0,0,0,0,0,0
1742757472,39.5,69.9,30.1,35356,EpicGamesLauncher.exe,0.0,12,39.0625,181103456,1.946565755,706.921875,64,81,0,0,0,0,0,0,0,0,0,0,0
1742757539,21.5,57.4,42.6,35832,Riot Client.exe,0.0,12,36.703125,101183017,1.33515625,752.6992188,64,27,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:05:36,54.7,74.7,25.3,20334,dllhost.exe,0.0,8,1365.0775438491337,1790,0.344075521,40.4765625,64,21,0,0,0,0,0,0,0,0,0,0,0
1742757504,69.03306421351654,63.36567340868883,20.50762418234423,22740,Code.exe,376.0321620910871,12,184.703125,1981111,4.240700843251448,1188.59605074229,0,21,0,0,0,0,0,0,0,0,0,0,0
1742757465,50.17624349986099,52.52342889134921,44.7397572269901,15080,NVIDIA Overlay.exe,18.18944818348453,12,736.984375,1522119,3.349179479313264,983.125677517004,0,6,0,0,0,0,0,0,0,0,0,0,0
1742757438,17.7,63.6,36.4,26092,Code.exe,16.6,12,340.234375,181159128,1.791910807,669.0078125,64,80,0,0,0,0,0,0,0,0,0,0,0
1742757457,33.7,73.5,26.5,712,TextInputHost.exe,0.0,12,227.921875,1222775,0.633821615,116.2773438,32,26,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:04:56,58.29588810716031,51.97625574773619,35.45936111268665,20294,explorer.exe,21.20234379630964,8,2276.5791655221697,1529948,4.507767615071938,492.6557188973924,0,11,0,0,0,0,0,0,0,0,0,0,0
1742757763,71.54257082561385,67.1671222405754,31.195171345903645,25992,chrome.exe,20.75300775331542,12,8700.25,710450,3.655347530540765,669.0522130597192,0,13,0,0,0,0,0,0,0,0,0,0,0
1742757857,11.0,56.1,43.9,1972,taskhostw.exe,0.0,12,3.296875,5557,0.16422526,12.78125,32,23,0,0,0,0,0,0,0,0,0,0,0
1742757129,44.3,62.0,38.0,20308,Code.exe,0.0,12,7.578125,36255,0.062972005,9.765625,32,9,0,0,0,0,0,0,0,0,0,0,0
1742757815,68.04933523030108,42.10138841800608,49.510485747991474,17996,Discord.exe,27.28832169632896,12,20964.42188,1423138,4.492376700287412,397.4080763510928,0,19,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:01:57,28.2,66.2,33.8,20115,SearchHost.exe,0.0,8,534.4369569281657,6683169,1.492415365,421.21875,64,26,0,0,0,0,0,0,0,0,0,0,0
1742757686,39.5,69.9,30.1,35356,EpicGamesLauncher.exe,0.0,12,47.65625,1235421,0.630371094,115.078125,32,52,0,0,0,0,0,0,0,0,0,0,0
1742757763,54.7,74.7,25.3,25992,chrome.exe,16.6,12,8700.25,120596696,0.762841797,551.1953125,32768,44,0,0,0,0,0,0,0,0,0,0,0
1742757220,20.5,66.0,34.0,712,TextInputHost.exe,0.0,12,227.234375,25641540,2.76780599,761.8085938,32,29,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:07:02,30.7,63.9,36.1,20420,EpicGamesLauncher.exe,14.2,8,2572.77633955596,255055,1.408626302,216.4804688,32,29,0,0,0,0,0,0,0,0,0,0,0
1742757827,32.9,53.8,46.2,712,TextInputHost.exe,0.0,12,228.375,167589,0.092643229,8.890625,32,19,0,0,0,0,0,0,0,0,0,0,0
1742757685,54.8,66.5,33.5,22740,Code.exe,0.0,12,187.15625,1223961,0.627327474,114.375,32,53,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:04:34,21.4,50.1,49.9,20272,ipf_helper.exe,0.0,8,1132.5380534011952,195066127,1.950960286,729.0117188,64,83,0,0,0,0,0,0,0,0,0,0,0
1742757356,39.3,74.1,25.9,32196,steamwebhelper.exe,0.0,12,1.5,181388866,1.784407552,667.0742188,64,80,0,0,0,0,0,0,0,0,0,0,0
1742757788,21.0,62.5,37.5,32992,VALORANT-Win64-Shipping.exe,0.0,12,290.78125,181242824,1.721207682,652.5234375,64,80,0,0,0,0,0,0,0,0,0,0,0
1742757504,43.7,74.2,25.8,17996,Discord.exe,0.0,12,20955.42188,379309,0.03984375,12.28515625,32,10,0,0,0,0,0,0,0,0,0,0,0
1742757602,21.7,64.1,35.9,23636,audiodg.exe,0.0,12,17385.78125,2464371,1.183528646,366.53125,64,27,0,0,0,0,0,0,0,0,0,0,0
1742757713,18.8,58.4,41.6,22740,Code.exe,0.0,12,187.796875,64837142,1.288102214,254.84375,32,49,0,0,0,0,0,0,0,0,0,0,0
1742757465,11.8,51.8,48.2,20308,Code.exe,0.0,12,9.6875,180984726,2.160953776,718.3789063,64,81,0,0,0,0,0,0,0,0,0,0,0
1742757601,32.3,73.6,26.4,6272,ipf_helper.exe,0.0,12,367.640625,2478243,1.262792969,390.203125,32,27,0,0,0,0,0,0,0,0,0,0,0
1742757870,52.84068192053226,56.07735366041753,35.867300787138475,23636,audiodg.exe,36.631983398085,12,17391.78125,1008833,4.446522718114265,411.6734233139061,0,13,0,0,0,0,0,0,0,0,0,0,0
1742757594,25.2,56.5,43.5,32196,steamwebhelper.exe,0.0,12,5.546875,4732,0.057047526,10.078125,32,5,0,0,0,0,0,0,0,0,0,0,0
1742757553,20.5,66.0,34.0,32992,VALORANT-Win64-Shipping.exe,14.3,12,6.40625,120195915,0.804785156,562.0625,32768,44,0,0,0,0,0,0,0,0,0,0,0
1742757121,25.1,52.1,47.9,16236,chrome.exe,14.3,12,4199.78125,923826,0.577229818,108.671875,32,32,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:03:17,67.50316295606655,56.56045720538973,59.56617695333124,20195,explorer.exe,22.59468898618188,8,1365.230555955994,546405,4.817209263522008,990.7971677508762,0,8,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:04:59,30.7,63.9,36.1,20297,powershell.exe,14.2,8,1929.012804308546,124972,0.715348307,285.2265625,32768,38,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:02:37,43.2,69.9,30.1,20155,ipf_helper.exe,116.4,8,1276.3811371392248,762966,9.218896484,4369.070313,32,716,0,0,0,0,0,0,0,0,0,0,0
1742757129,44.3,62.0,38.0,20308,Code.exe,0.0,12,7.578125,36255,0.062972005,9.765625,32,9,0,0,0,0,0,0,0,0,0,0,0
1742757356,55.1384797571582,69.21982730078791,45.82191368982463,35832,Riot Client.exe,16.171142183604715,12,14.71875,1391556,4.072128726815622,969.7005146928524,0,19,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:04:12,84.16220744096135,61.47548312380998,26.67842322127393,20250,steamwebhelper.exe,419.54535386478153,8,2937.365902871935,2697213,9.94438661366062,483.7467435864551,0,19,0,0,0,0,0,0,0,0,0,0,0
1742757193,55.31806383783809,53.62176422321439,49.24795667857361,13320,NVIDIA Overlay.exe,24.03356867145988,12,285.515625,878578,1.2022422308011675,439.6131816233329,0,12,0,0,0,0,0,0,0,0,0,0,0
1742757116,51.87619666529066,63.15331102222791,49.59967635354509,1648,chrome.exe,38.7276498405442,12,20.34375,1424960,1.588918395490928,422.03725566977664,0,18,0,0,0,0,0,0,0,0,0,0,0
1742757219,48.4,74.6,25.4,7840,Discord.exe,0.0,12,496.8125,46292,0.195540365,15.62890625,32,25,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:06:41,12.2,65.8,34.2,20399,Discord.exe,0.0,8,2185.0237775533706,2204079,0.342057292,178.7773438,128,67,0,0,0,0,0,0,0,0,0,0,0
1742757366,21.3,62.7,37.3,10540,explorer.exe,0.0,12,659.6875,2211449,0.341861979,178.6875,128,65,0,0,0,0,0,0,0,0,0,0,0
1742757524,19.3,63.8,36.2,1648,chrome.exe,0.0,12,20.359375,14431,0.467171224,62.55859375,64,26,0,0,0,0,0,0,0,0,0,0,0
1742757677,37.1,74.1,25.9,16236,chrome.exe,0.0,12,4218.578125,19959900,0.229720052,42.98828125,32,26,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:03:00,33.7,73.5,26.5,20178,NVIDIA Overlay.exe,14.3,8,1563.5535231394708,1973331,0.480875651,175.8710938,32768,38,0,0,0,0,0,0,0,0,0,0,0
1742757618,17.0,65.1,34.9,23636,audiodg.exe,0.0,12,17386.25,2195057,0.342773438,178.8164063,128,68,0,0,0,0,0,0,0,0,0,0,0
1742757712,50.2,61.6,38.4,12480,nvsphelper64.exe,0.0,12,1357.65625,6681364,1.401334635,405.8671875,64,26,0,0,0,0,0,0,0,0,0,0,0
1742757116,51.87619666529066,63.15331102222791,49.59967635354509,1648,chrome.exe,38.7276498405442,12,20.34375,1424960,1.588918395490928,422.03725566977664,0,18,0,0,0,0,0,0,0,0,0,0,0
1742757611,22.1,62.6,37.4,26092,Code.exe,0.0,12,344.15625,46308,0.441617839,92.9765625,64,24,0,0,0,0,0,0,0,0,0,0,0
1742757378,15.5,65.7,34.3,35648,Riot Client.exe,0.0,12,3.265625,25708002,2.827115885,763.1445313,32,29,0,0,0,0,0,0,0,0,0,0,0
1742757129,35.7,74.0,26.0,10540,explorer.exe,0.0,12,647.234375,1076800,0.053417969,9.3671875,32,10,0,0,0,0,0,0,0,0,0,0,0
1742757738,57.4987870572369,53.42515637110576,31.29395134070037,26092,Code.exe,34.540641289053525,12,348.953125,1949730,2.383672280254084,638.151705278287,0,11,0,0,0,0,0,0,0,0,0,0,0
1742757416,37.1,74.1,25.9,27692,steamwebhelper.exe,0.0,12,1.140625,45986,0.21875,51.37890625,32,20,0,0,0,0,0,0,0,0,0,0,0
1742757619,59.07265971951017,41.98849319294484,42.95388991686583,712,TextInputHost.exe,34.9310258498592,12,228.234375,1534497,2.868818320489876,944.501432945734,0,12,0,0,0,0,0,0,0,0,0,0,0
1742757113,50.2,61.6,38.4,21072,python.exe,0.0,12,4.875,11085,0.231656901,48.875,32,30,0,0,0,0,0,0,0,0,0,0,0
1742757504,69.03306421351654,63.36567340868883,20.50762418234423,22740,Code.exe,376.0321620910871,12,184.703125,1981111,4.240700843251448,1188.59605074229,0,21,0,0,0,0,0,0,0,0,0,0,0
1742757201,21.9,65.5,34.5,21072,python.exe,0.0,12,35.984375,4834,0.056982422,10.1796875,32,7,0,0,0,0,0,0,0,0,0,0,0
1742757720,39.9,70.0,30.0,17996,Discord.exe,0.0,12,20962.46875,181084335,1.843180339,688.5625,64,80,0,0,0,0,0,0,0,0,0,0,0
1742757386,17.6,63.7,36.3,33480,steam.exe,0.0,12,4.03125,11498,0.156852214,36.52734375,32,18,0,0,0,0,0,0,0,0,0,0,0
1742757267,48.3,56.4,43.6,24488,chrome.exe,0.0,12,2099.0,8332113,1.215266927,299.3085938,32,222,0,0,0,0,0,0,0,0,0,0,0
1742757359,43.2,69.9,30.1,27692,steamwebhelper.exe,0.0,12,0.1875,5264,0.339827474,53.0078125,64,29,0,0,0,0,0,0,0,0,0,0,0
1742757113,50.2,61.6,38.4,21072,python.exe,0.0,12,4.875,11085,0.231656901,48.875,32,30,0,0,0,0,0,0,0,0,0,0,0
1742757364,15.8,63.7,36.3,35356,EpicGamesLauncher.exe,0.0,12,26.296875,2199409,0.342692057,178.9414063,128,68,0,0,0,0,0,0,0,0,0,0,0
1742757618,28.2,66.2,33.8,20308,Code.exe,0.0,12,10.53125,3744,0.349723307,55.1484375,64,23,0,0,0,0,0,0,0,0,0,0,0
1742757524,19.3,63.8,36.2,1648,chrome.exe,0.0,12,20.359375,14431,0.467171224,62.55859375,64,26,0,0,0,0,0,0,0,0,0,0,0
1970-01-01 00:02:35,50.58346275074221,41.89775577904295,46.54780171624266,20153,taskhostw.exe,15.270077173338986,8,926.3062658551625,920311,3.32138808140297,759.4094523114488,0,19,0,0,0,0,0,0,0,0,0,0,0
1742757512,17.0,65.1,34.9,14388,Taskmgr.exe,0.0,12,176.484375,1131,0.183740234,14.55078125,32,7,0,0,0,0,0,0,0,0,0,0,0
1742757439,52.192082711961326,56.04154484900573,55.41653643451311,33948,EpicWebHelper.exe,0.6268406770950108,12,23.59375,1110163,4.730389239660196,989.4445753962336,0,16,0,0,0,0,0,0,0,0,0,0,0
1742757684,60.161909703015205,44.77512468561303,35.13497081746232,21072,python.exe,19.02555720219605,12,233.40625,1322956,4.96486414461936,346.1873112012568,0,15,0,0,0,0,0,0,0,0,0,0,0
1742757201,86.94421539052736,69.56898592547064,49.09356525389192,25452,WWAHost.exe,566.9376916199217,12,1.953125,1133898,6.384908621684739,1486.5036637101284,0,11,0,0,0,0,0,0,1,0,0,0,0
1970-01-01 00:02:36,66.01407955610912,75.81600472470652,42.915241943927896,20154,msedge.exe,386.5762557427785,8,537.8305740782384,1415797,7.854793467644725,1043.2936364740012,0,18,0,0,0,0,0,0,1,0,0,0,0
1970-01-01 00:03:28,79.47956544945113,72.85121062682204,44.941389007217936,20206,WinStore.App.exe,365.4685115353934,8,1495.995759723228,1760736,8.979619789232624,829.8941821698586,0,15,0,0,0,0,0,0,1,0,0,0,0
1742757256,85.29902564178656,66.09424542861741,46.207316741045865,1972,taskhostw.exe,307.4977557411067,12,3.28125,2642038,5.862921304253969,482.03654446897474,0,26,0,0,0,0,0,0,1,0,0,0,0
1742757798,75.56397476853125,68.25594885400909,37.08890736630339,33948,EpicWebHelper.exe,407.0918995068211,12,30.640625,1565041,5.164115906425707,1447.7805789635725,0,12,0,0,0,0,0,0,1,0,0,0,0
1742757331,88.49161559226982,75.42237227693465,34.81945875583462,23636,audiodg.exe,529.6306689193759,12,17381.28125,1136137,7.0454645934656455,780.6922638216399,0,20,0,0,0,0,0,0,1,0,0,0,0
1970-01-01 00:02:58,50.6,74.3,25.7,20176,StartMenuExperienceHost.exe,157.7,8,1082.8186556318378,1388807,9.350390625,4198.226563,32,719,0,0,0,0,0,0,1,0,0,0,0
1742757201,86.94421539052736,69.56898592547064,49.09356525389192,25452,WWAHost.exe,566.9376916199217,12,1.953125,1133898,6.384908621684739,1486.5036637101284,0,11,0,0,0,0,0,0,1,0,0,0,0
1742757561,66.07565623435251,67.98576318450641,38.6440594135693,14388,Taskmgr.exe,368.6928665303715,12,179.359375,2964258,7.786152779104912,468.2676552308672,0,16,0,0,0,0,0,0,1,0,0,0,0
1742757711,75.87588146166259,73.5580612284363,30.954322718948717,26092,Code.exe,396.6463096515361,12,347.984375,2078451,8.659222898484899,1184.0371660873166,0,24,0,0,0,0,0,0,1,0,0,0,0
1742757802,76.1590081893012,76.13928373276069,32.57593379503512,1972,taskhostw.exe,426.55174093052204,12,3.28125,1866233,5.694059353057489,658.3454324830268,0,13,0,0,0,0,0,0,1,0,0,0,0
1970-01-01 00:01:18,73.12527580958562,73.7778862322258,45.281003270243765,20076,Riot Client.exe,337.9848690196841,8,1063.0480153541955,2539156,9.173319384118225,823.4994143395979,0,27,0,0,0,0,0,0,1,0,0,0,0
1742757244,63.17266866252921,69.05768463446992,42.99170229745553,33552,chrome.exe,28.101087359358843,12,4.78125,1547916,5.190008936235411,782.242806114325,0,103,0,0,0,0,0,0,1,0,0,0,0
1742757333,86.36120946962659,65.30962597259777,45.2319220338533,9340,nvcontainer.exe,352.78068027123794,12,185.921875,2096006,8.166521976909905,506.3213174446657,0,13,0,0,0,0,0,0,1,0,0,0,0
1742757772,43.989114408954926,73.52088812290405,27.862988643651406,22740,Code.exe,142.81551457451826,12,189.71875,1564239,8.873246289475526,3806.089670676846,0,648,0,0,0,0,0,0,1,0,0,0,0
1970-01-01 00:04:49,74.41533841434745,77.31623953997754,30.329662416535143,20287,EpicGamesLauncher.exe,358.1647920503804,8,2368.0500658861333,2939035,4.058913398324002,1198.241735990268,0,16,0,0,0,0,0,0,1,0,0,0,0
1742757658,77.07113891732789,73.86200863161366,40.91607250025359,15080,NVIDIA Overlay.exe,300.9281011080701,12,737.78125,2898739,7.125400396164848,764.6244569960356,0,28,0,0,0,0,0,0,1,0,0,0,0
